\ Internal Format Catalogue
\ 
\ Parameters:
\ 
\type="internal"
\filter="F210M"
\ 
|               RA|               DEC|          FLUX| TYPE|   N|  Re| Phi|Ratio|  ID| Notes|
|           double|            double|        double| char|char|char|char| char|long|  char|
|                 |                  |              |     |    |    |    |     |    |      |
|             null|              null|          null| null|null|null|null| null|null|  null|
  0.00186325053094  -0.00548125638505  5.58157417585 point  N/A  N/A  N/A   N/A  100   None 
     359.998852897   0.00471972233403  5.64608544559 point  N/A  N/A  N/A   N/A  101   None 
      359.98977278  -0.00108561850629  5.76729887175 point  N/A  N/A  N/A   N/A  102   None 
     359.999995141  2.42374163125e-05  11.1750038283 point  N/A  N/A  N/A   N/A  103   None 
   0.0028115095113   -0.0064963123568 0.549160480241 point  N/A  N/A  N/A   N/A  104   None 
   0.0118583616421  -0.00301563307072  5.85714947911 point  N/A  N/A  N/A   N/A  105   None 
 5.96289440577e-05  3.63417052127e-05   8.6358129307 point  N/A  N/A  N/A   N/A  106   None 
      359.99705068   0.00227817914834  5.60788630099 point  N/A  N/A  N/A   N/A  107   None 
     359.997252741  -0.00219582565756  11.2419232158 point  N/A  N/A  N/A   N/A  108   None 
 0.000670896330665   0.00611343530201  5.84677954449 point  N/A  N/A  N/A   N/A  109   None 
     359.999554809 -0.000143063914541   90.396106568 point  N/A  N/A  N/A   N/A  110   None 
  0.00252149028174   -0.0040826452759 0.879881795873 point  N/A  N/A  N/A   N/A  111   None 
     359.999738888 -0.000287667685937 0.458979520403 point  N/A  N/A  N/A   N/A  112   None 
     359.997464354  -0.00267457903212  6.00127275325 point  N/A  N/A  N/A   N/A  113   None 
     359.999367267 -3.40747745988e-05  0.75167403412 point  N/A  N/A  N/A   N/A  114   None 
     359.993272703   0.00343007451007  52.7362217503 point  N/A  N/A  N/A   N/A  115   None 
     359.994982756  -0.00864123561324  2.09222781085 point  N/A  N/A  N/A   N/A  116   None 
     359.999804654   -0.0013235326127  1.07504161671 point  N/A  N/A  N/A   N/A  117   None 
 0.000354261897118  0.000935903011341  5.63293227792 point  N/A  N/A  N/A   N/A  118 Binary 
     359.999999016  -0.00180822036204  37.0635850112 point  N/A  N/A  N/A   N/A  120   None 
 0.000837959321371   0.00111776437052   18.724383686 point  N/A  N/A  N/A   N/A  121   None 
   0.0010905886566   0.00257412197452   1.4382130952 point  N/A  N/A  N/A   N/A  122   None 
  0.00125189658689  -0.00115017495954  2.31638016423 point  N/A  N/A  N/A   N/A  123   None 
      359.99967554 -0.000104651538744  1.02708050265 point  N/A  N/A  N/A   N/A  124   None 
  0.00573950316917   0.00110615689292  36.5270243434 point  N/A  N/A  N/A   N/A  125   None 
     359.991855297   0.00209872880656  5.62257004487 point  N/A  N/A  N/A   N/A  126   None 
   0.0112892030602  -0.00590068060174  5.83919924931 point  N/A  N/A  N/A   N/A  127   None 
      359.99982128 -0.000597351255434  37.3142946905 point  N/A  N/A  N/A   N/A  128   None 
     359.997750361   0.00133079959576  9.62569939012 point  N/A  N/A  N/A   N/A  129   None 
     359.999185282 -0.000213250071189  6.02554332583 point  N/A  N/A  N/A   N/A  130   None 
     359.999419005  -0.00100033357975  7.70439265538 point  N/A  N/A  N/A   N/A  131 Binary 
  0.00275868368387   -0.0137719540845  2.71398288115 point  N/A  N/A  N/A   N/A  133 Binary 
     359.995493787  -0.00186156111072  2.18520985729 point  N/A  N/A  N/A   N/A  135   None 
  0.00464823101502  -0.00319787724721  5.92192086582 point  N/A  N/A  N/A   N/A  136   None 
  0.00667453324489   0.00446435158514 0.604780779966 point  N/A  N/A  N/A   N/A  137   None 
   0.0138941824318    0.0118091321365 0.542183326364 point  N/A  N/A  N/A   N/A  138   None 
     359.998234671  0.000733233138965  2.06684927296 point  N/A  N/A  N/A   N/A  139   None 
  0.00357530600412  -0.00151025884434  5.98437126638 point  N/A  N/A  N/A   N/A  140   None 
 0.000512711131743  0.000860765390679  12.3548707117 point  N/A  N/A  N/A   N/A  141   None 
  0.00138225265783   0.00699849853708  1.73238806155 point  N/A  N/A  N/A   N/A  142   None 
  0.00299883096131   -0.0035543379089 0.986532699522 point  N/A  N/A  N/A   N/A  143   None 
     359.997880678  -0.00429620494832  12.0078272549 point  N/A  N/A  N/A   N/A  144 Binary 
     359.999371683   0.00285014985285  825.406988628 point  N/A  N/A  N/A   N/A  146   None 
 0.000637388284571  0.000398845977008  1.01376678567 point  N/A  N/A  N/A   N/A  147   None 
     359.991365149  -0.00157149016297  2.01276224029 point  N/A  N/A  N/A   N/A  148   None 
 3.93669555406e-05  -0.00254158302265  5.89166963692 point  N/A  N/A  N/A   N/A  149   None 
 0.000133338489524 -0.000113940481932 0.395001753531 point  N/A  N/A  N/A   N/A  150   None 
     359.997445876   0.00464415694932  37.0618621567 point  N/A  N/A  N/A   N/A  151   None 
     359.994499183   0.00237690458782  162.297099147 point  N/A  N/A  N/A   N/A  152   None 
  0.00545477507958 -0.000692724507588  5.84712046213 point  N/A  N/A  N/A   N/A  153   None 
 0.000613786224577  0.000254183943775 0.644879478935 point  N/A  N/A  N/A   N/A  154   None 
      359.99889569  -0.00227131277505  2.16454757289 point  N/A  N/A  N/A   N/A  155   None 
   0.0019095546446   0.00413870284353  7.75111264941 point  N/A  N/A  N/A   N/A  156 Binary 
     359.999530654  0.000392079546745 0.860519708423 point  N/A  N/A  N/A   N/A  158   None 
     359.999596027   0.00318732369934  5.82751892921 point  N/A  N/A  N/A   N/A  159   None 
 0.000384625067535  0.000271973893129  1.60965919457 point  N/A  N/A  N/A   N/A  160   None 
     359.998339867   -0.0026734323783  132.142915875 point  N/A  N/A  N/A   N/A  161 Binary 
  0.00202163859745  0.000416224437536  5.86530833973 point  N/A  N/A  N/A   N/A  163   None 
  0.00427563911758   0.00221723689497  1.46337029159 point  N/A  N/A  N/A   N/A  164   None 
  0.00064496543102  -0.00131070673044 0.730056226222 point  N/A  N/A  N/A   N/A  165   None 
 0.000578631791712  -0.00888527950424  9.37044782398 point  N/A  N/A  N/A   N/A  166   None 
     359.996386709  -0.00137540956279  9.91588079551 point  N/A  N/A  N/A   N/A  167   None 
  2.1405502013e-05  0.000102460932378  9.00934542783 point  N/A  N/A  N/A   N/A  168 Binary 
     359.996457248  0.000753705965571  31.5976007539 point  N/A  N/A  N/A   N/A  170   None 
  0.00674646791941  -0.00281613714559  5.91656131563 point  N/A  N/A  N/A   N/A  171   None 
     359.999298749  0.000420689044366  5.88981737713 point  N/A  N/A  N/A   N/A  172   None 
     359.999975461  0.000177600569688  1.11119260463 point  N/A  N/A  N/A   N/A  173   None 
     359.998584097    0.0017640163605  7.96279139063 point  N/A  N/A  N/A   N/A  174 Binary 
     359.999820097  0.000114319130487  52.0481180429 point  N/A  N/A  N/A   N/A  176   None 
  0.00220823479919 -0.000948228377575   27.570570845 point  N/A  N/A  N/A   N/A  177   None 
 0.000646472155812   0.00291303296931  713.484543056 point  N/A  N/A  N/A   N/A  178   None 
  0.00384119996945 -0.000554550959181  14.8838305018 point  N/A  N/A  N/A   N/A  179 Binary 
  0.00456467429076   0.00598971924866  5.79787996114 point  N/A  N/A  N/A   N/A  181   None 
      359.99966401  -0.00129790072942   4.7012478123 point  N/A  N/A  N/A   N/A  182   None 
 2.46769138757e-05 -8.73149581582e-05  30.6299352141 point  N/A  N/A  N/A   N/A  183 Binary 
  0.00080970395168  -0.00195691438156  130.846389207 point  N/A  N/A  N/A   N/A  185   None 
     359.996165744   0.00352961615432  5.99953596018 point  N/A  N/A  N/A   N/A  186   None 
     359.998627212   0.00527542640609  2.50665507944 point  N/A  N/A  N/A   N/A  187   None 
  0.00463158313097   0.00290393633231  2.06770757862 point  N/A  N/A  N/A   N/A  188   None 
 0.000150739820903  0.000554803285068  16.2270260768 point  N/A  N/A  N/A   N/A  189   None 
  0.00695693364828   -0.0166377214846  1.17436789387 point  N/A  N/A  N/A   N/A  190   None 
     359.999665995 -0.000240265236901  12.2521112407 point  N/A  N/A  N/A   N/A  191 Binary 
     359.999836571  0.000630572881708   2.5025935794 point  N/A  N/A  N/A   N/A  193   None 
     359.998383884  0.000993791830831  11.2267899225 point  N/A  N/A  N/A   N/A  194   None 
 0.000254599276865 -0.000382664287984  9.93759468037 point  N/A  N/A  N/A   N/A  195   None 
 4.97483753481e-05  -0.00607560351091  5.65796293706 point  N/A  N/A  N/A   N/A  196   None 
     359.999954553  1.68740739474e-05   6.0968851827 point  N/A  N/A  N/A   N/A  197   None 
  0.00187480249217  -0.00259279615779  5.61920780414 point  N/A  N/A  N/A   N/A  198   None 
     359.994086142   0.00334661217543  11.6897695886 point  N/A  N/A  N/A   N/A  199   None 
  0.00059491773897   -0.0020051367517  5.57965568947 point  N/A  N/A  N/A   N/A  200   None 
     359.999717391   -0.0010361975074  4.47939700073 point  N/A  N/A  N/A   N/A  201   None 
   0.0031771163449   -0.0125503885217 0.463200978885 point  N/A  N/A  N/A   N/A  202   None 
   0.0013794336892  0.000285346410629  2.47676268148 point  N/A  N/A  N/A   N/A  203   None 
 1.91037485693e-05  3.19451369099e-05  6.09033625315 point  N/A  N/A  N/A   N/A  204   None 
     359.998017514  -0.00106042408137  5.46626449871 point  N/A  N/A  N/A   N/A  205   None 
 0.000341305566662 -0.000646827481184  9.35700950441 point  N/A  N/A  N/A   N/A  206 Binary 
 0.000587816226082   0.00375779937519   6.0111669934 point  N/A  N/A  N/A   N/A  208   None 
  0.00675600450853   0.00174146374647 0.797888552601 point  N/A  N/A  N/A   N/A  209   None 
   0.0092357384459    0.0128669218479 0.979814765118 point  N/A  N/A  N/A   N/A  210   None 
  0.00521522621151   0.00213268479482  6.49001608978 point  N/A  N/A  N/A   N/A  211   None 
     359.986720759  -0.00197573750455 0.801195078237 point  N/A  N/A  N/A   N/A  212   None 
  0.00743205404471    0.0120860481731  2.54548459063 point  N/A  N/A  N/A   N/A  213   None 
      359.99928091   0.00557978454349  6.04821105402 point  N/A  N/A  N/A   N/A  214   None 
     359.999959655 -0.000247099323166 0.710798869093 point  N/A  N/A  N/A   N/A  215   None 
     359.996876962  -0.00375951290154  11.2263955038 point  N/A  N/A  N/A   N/A  216   None 
     359.999751997 -0.000921581452924  62.5778926324 point  N/A  N/A  N/A   N/A  217 Binary 
     359.994965692  -0.00731692119713  204.426419425 point  N/A  N/A  N/A   N/A  219   None 
     359.999193971  -0.00128330776704  19.4775957805 point  N/A  N/A  N/A   N/A  220   None 
     359.996769688 -0.000239686486794  6.07276087007 point  N/A  N/A  N/A   N/A  221   None 
     359.998754365    0.0129565023542  47.1295411472 point  N/A  N/A  N/A   N/A  222   None 
  0.00636177166343   0.00608212124642  5.72882367516 point  N/A  N/A  N/A   N/A  223   None 
  0.00217458323426   0.00403655861692  5.54868911167 point  N/A  N/A  N/A   N/A  224   None 
     359.996892671  0.000130414476559 0.496037786639 point  N/A  N/A  N/A   N/A  225   None 
     359.990495148   0.00147338886131  4.34923400674 point  N/A  N/A  N/A   N/A  226   None 
  2.4636413896e-07  -2.9638435388e-06  1.68805296166 point  N/A  N/A  N/A   N/A  227   None 
 9.14946063077e-05  0.000744357817346  2.18367348352 point  N/A  N/A  N/A   N/A  228   None 
 0.000500991150266 -0.000203481322612 0.640474647718 point  N/A  N/A  N/A   N/A  229   None 
     359.993336419  -0.00113084653655  8.14992704335 point  N/A  N/A  N/A   N/A  230   None 
     359.994263435 -0.000440509284399  5.66714658975 point  N/A  N/A  N/A   N/A  231   None 
 0.000709454522258 -2.01241323337e-05  5.90279382203 point  N/A  N/A  N/A   N/A  232   None 
     359.999960952  8.07934684993e-05  6.06251187923 point  N/A  N/A  N/A   N/A  233   None 
     359.997358263   0.00215786384285  2.56005717784 point  N/A  N/A  N/A   N/A  234   None 
     359.997727537 -9.35737950061e-05  4.56489994772 point  N/A  N/A  N/A   N/A  235   None 
     359.997360344  -0.00231859966356  3.66515372946 point  N/A  N/A  N/A   N/A  236   None 
     359.994451768  -0.00651815503398  5.57976082058 point  N/A  N/A  N/A   N/A  237   None 
     359.998907059   0.00174366997337  289.207788464 point  N/A  N/A  N/A   N/A  238   None 
  0.00022282964153   0.00788083639843  2.59342533494 point  N/A  N/A  N/A   N/A  239   None 
      359.99404976  -0.00101030310483 0.404430047828 point  N/A  N/A  N/A   N/A  240   None 
  0.00527505714014 -0.000520985915462  38.5328620046 point  N/A  N/A  N/A   N/A  241   None 
 0.000597430991022   0.00674166051764  16.8150122904 point  N/A  N/A  N/A   N/A  242   None 
 0.000394902829945 -0.000146330680851  2.35485595731 point  N/A  N/A  N/A   N/A  243   None 
     359.999542568  -0.00026503188484  58.5437387969 point  N/A  N/A  N/A   N/A  244 Binary 
     359.996397926  -0.00362124354025  2.41788854057 point  N/A  N/A  N/A   N/A  246   None 
     359.996365751  -0.00176275932229  10.9920304748 point  N/A  N/A  N/A   N/A  247 Binary 
  0.00309045726109   -0.0126617188541  1.21069084636 point  N/A  N/A  N/A   N/A  249   None 
  0.00108523067199  0.000105976498016  3.78546863456 point  N/A  N/A  N/A   N/A  250   None 
     359.999004061  0.000384525082313 0.603068150825 point  N/A  N/A  N/A   N/A  251   None 
       359.9976537  -0.00710920159753  5.95696477739 point  N/A  N/A  N/A   N/A  252   None 
 0.000104185268883 -0.000617802753129  7.76826685935 point  N/A  N/A  N/A   N/A  253   None 
 3.63027326541e-05  5.52932039437e-05  48.8637803299 point  N/A  N/A  N/A   N/A  254   None 
     359.998483556  0.000525547209745  2.66546540899 point  N/A  N/A  N/A   N/A  255   None 
 0.000447259732084    0.0065169351094  1.82054766793 point  N/A  N/A  N/A   N/A  256   None 
     359.985638673    0.0104597627049  13.7181668217 point  N/A  N/A  N/A   N/A  257 Binary 
     359.996851945  -0.00072001968904  11.1451769567 point  N/A  N/A  N/A   N/A  259   None 
  0.00505440251813  -0.00182260838815  36.8264405896 point  N/A  N/A  N/A   N/A  260   None 
 0.000166757974694     0.004392954745  4.00001102963 point  N/A  N/A  N/A   N/A  261   None 
 0.000679571919115 -0.000114330567722 0.379432400965 point  N/A  N/A  N/A   N/A  262   None 
     359.998003628  -0.00381626501318 0.498875220479 point  N/A  N/A  N/A   N/A  263   None 
     359.999156024 -0.000283380729048 0.858489287668 point  N/A  N/A  N/A   N/A  264   None 
  0.00455349775979   0.00395146844971  11.7482733932 point  N/A  N/A  N/A   N/A  265 Binary 
     359.999514074  -0.00094474516711 0.723414205522 point  N/A  N/A  N/A   N/A  267   None 
    0.004059754981  0.000727881523866    1.823895992 point  N/A  N/A  N/A   N/A  268   None 
  0.00234802398404   0.00496426494908 0.553688430844 point  N/A  N/A  N/A   N/A  269   None 
     359.999944426    -0.015113042165  6.10176805753 point  N/A  N/A  N/A   N/A  270   None 
       359.9943123   0.00719602002072 0.436824051491 point  N/A  N/A  N/A   N/A  271   None 
  0.00552708489457  -0.00444904679585  12.4187188018 point  N/A  N/A  N/A   N/A  272   None 
  0.00121653135174   0.00870375469728  1.90688896916 point  N/A  N/A  N/A   N/A  273   None 
     359.999358728  -0.00193335419111  7.99647003265 point  N/A  N/A  N/A   N/A  274   None 
     359.999913027  0.000149076138314  5.86926398152 point  N/A  N/A  N/A   N/A  275   None 
  0.00312638955776   -0.0120629118425  6.48515521992 point  N/A  N/A  N/A   N/A  276 Binary 
     359.995832179   0.00295737307282  5.87830453129 point  N/A  N/A  N/A   N/A  278   None 
     359.998718392 -5.36153007827e-05  5.91551187198 point  N/A  N/A  N/A   N/A  279   None 
  0.00295036132833  0.000652014464673  2.08140489521 point  N/A  N/A  N/A   N/A  280 Binary 
 0.000454444261769   -0.0164930979346  11.2408912242 point  N/A  N/A  N/A   N/A  282   None 
     359.993134349  -0.00725934210229  6.46750011768 point  N/A  N/A  N/A   N/A  283 Binary 
     359.994611321  0.000362624246523  5.83945608232 point  N/A  N/A  N/A   N/A  285   None 
  0.00377461093043    0.0149109343041  6.06504412843 point  N/A  N/A  N/A   N/A  286   None 
     359.999772378   0.00121381618588  5.75484615459 point  N/A  N/A  N/A   N/A  287   None 
 0.000269659127381  0.000136182451182  1.33949268404 point  N/A  N/A  N/A   N/A  288   None 
 3.70399728955e-05 -0.000315666051799  10.4051911674 point  N/A  N/A  N/A   N/A  289   None 
  0.00103260413525  -0.00439810054825  13.3772451177 point  N/A  N/A  N/A   N/A  290 Binary 
     359.999174672   0.00205035226841  5.91134537381 point  N/A  N/A  N/A   N/A  292   None 
     359.988921189   -0.0128738298911   5.7140852598 point  N/A  N/A  N/A   N/A  293   None 
  0.00730585805857   0.00457104915286  60.1715407668 point  N/A  N/A  N/A   N/A  294 Binary 
     359.998771484  0.000504431748507  12.5161206071 point  N/A  N/A  N/A   N/A  296   None 
     359.997559017   0.00288048608673  5.88207173883 point  N/A  N/A  N/A   N/A  297   None 
  0.00358430799872  -0.00464327421127  2.16712842604 point  N/A  N/A  N/A   N/A  298   None 
  0.00406500795535 -0.000871387333605  5.70041025026 point  N/A  N/A  N/A   N/A  299   None 
     359.999793021 -4.92262332777e-05   3.1233255268 point  N/A  N/A  N/A   N/A  300   None 
 0.000122877811179  -0.00042009575069  6.22161308466 point  N/A  N/A  N/A   N/A  301 Binary 
 0.000702447897466   0.00032614498033  6.56855469214 point  N/A  N/A  N/A   N/A  303 Binary 
  0.00011751304978  0.000283664962784  12.1638848796 point  N/A  N/A  N/A   N/A  305   None 
     359.996913471 -0.000190637801371   52.045838103 point  N/A  N/A  N/A   N/A  306   None 
     359.998561117   0.00448498981763   5.7761411807 point  N/A  N/A  N/A   N/A  307   None 
  0.00137699589687  -0.00249222484535  6.12545459508 point  N/A  N/A  N/A   N/A  308 Binary 
     359.999843754 -0.000226765800029  3.52822838719 point  N/A  N/A  N/A   N/A  310   None 
     359.993133333  -0.00520610360579 0.498714532822 point  N/A  N/A  N/A   N/A  311   None 
     359.999033192  -0.00691112011962 0.991165357212 point  N/A  N/A  N/A   N/A  312   None 
     359.993958992  3.22378114702e-05  5.88066103205 point  N/A  N/A  N/A   N/A  313   None 
      359.99152216  0.000631243136205 0.985843239016 point  N/A  N/A  N/A   N/A  314   None 
  0.00281246279951  -0.00770429367217  5.88033623003 point  N/A  N/A  N/A   N/A  315   None 
     359.997400904    0.0138625213679  5.68576797802 point  N/A  N/A  N/A   N/A  316   None 
     359.998737132   0.00127277846809  15.4460369117 point  N/A  N/A  N/A   N/A  317   None 
 2.48965320948e-06   0.00057058974235  5.51779136957 point  N/A  N/A  N/A   N/A  318   None 
  0.00182446466667   0.00513418061395  35.6411543693 point  N/A  N/A  N/A   N/A  319   None 
  0.00013660572572  -0.00445675666952  1.64959070024 point  N/A  N/A  N/A   N/A  320   None 
